,course_name,train_score,test_score,train_groundtruth,test_groundtruth,train_size,test_size,precision,recall,f1_score
191,MUSIC424,0.6666666666666666,0.0,0.3333333333333333,1.0,3,3,0.0,0.0,0.0
192,ME131B,0.6925925925925925,0.6875,0.6,0.8125,270,16,1.0,0.6153846153846154,0.761904761904762
193,CS194,0.8669950738916257,0.9841269841269841,0.8669950738916257,0.9841269841269841,203,63,0.9841269841269841,1.0,0.9919999999999999
194,CS348B,0.6190476190476191,0.8333333333333334,0.6190476190476191,0.8333333333333334,21,18,0.8333333333333334,1.0,0.9090909090909091
195,CHEM132,0.9423076923076923,0.8095238095238095,0.9423076923076923,0.8095238095238095,52,21,0.8095238095238095,1.0,0.8947368421052632
196,PSYCH164,0.9772727272727273,1.0,0.9772727272727273,1.0,44,30,1.0,1.0,1.0
197,ECON154,0.8666666666666667,0.9230769230769231,0.8666666666666667,0.9230769230769231,30,13,0.9230769230769231,1.0,0.9600000000000001
198,ME161,0.6783783783783783,0.5333333333333333,0.6162162162162163,0.9333333333333333,370,15,1.0,0.5,0.6666666666666666
199,CS143,0.7391304347826086,0.59375,0.5838509316770186,0.5,161,32,0.56,0.875,0.6829268292682927
200,MS&E125,0.8925925925925926,0.7878787878787878,0.8925925925925926,0.7878787878787878,270,99,0.7878787878787878,1.0,0.8813559322033898
201,MATH121,0.851063829787234,0.8421052631578947,0.851063829787234,0.8421052631578947,47,38,0.8421052631578947,1.0,0.9142857142857143
202,PHIL181,0.92,0.6,0.92,0.6,50,10,0.6,1.0,0.7499999999999999
203,EE102B,0.8636363636363636,0.7692307692307693,0.7386363636363636,0.8846153846153846,88,26,1.0,0.7391304347826086,0.85
204,MI185,0.8461538461538461,1.0,0.8461538461538461,1.0,13,8,1.0,1.0,1.0
205,PSYCH80,0.7704918032786885,0.6923076923076923,0.7704918032786885,0.6923076923076923,305,143,0.6923076923076923,1.0,0.8181818181818181
206,EE282,0.5714285714285714,0.5,0.5714285714285714,0.5,7,2,0.5,1.0,0.6666666666666666
207,CS155,0.7136363636363636,0.6629213483146067,0.5681818181818182,0.5730337078651685,220,89,0.6779661016949152,0.7843137254901961,0.7272727272727273
208,MATH172,0.8,0.5,0.8,0.5,15,10,0.5,1.0,0.6666666666666666
209,ME80,0.6671732522796353,0.638095238095238,0.4513677811550152,0.5238095238095238,658,105,0.639344262295082,0.7090909090909091,0.6724137931034484
210,CEE183,0.7666666666666667,0.6666666666666666,0.7666666666666667,0.6666666666666666,30,3,0.6666666666666666,1.0,0.8
211,MS&E146,0.7543859649122807,0.7692307692307693,0.7543859649122807,0.7692307692307693,57,26,0.7692307692307693,1.0,0.8695652173913044
212,MATH108,0.6776859504132231,0.717391304347826,0.6776859504132231,0.717391304347826,121,46,0.717391304347826,1.0,0.8354430379746834
213,PHYSICS107,0.75,0.8125,0.7717391304347826,0.8125,92,16,0.8571428571428571,0.9230769230769231,0.888888888888889
214,PSYCH146,0.7469879518072289,0.6666666666666666,0.7469879518072289,0.6666666666666666,83,42,0.6666666666666666,1.0,0.8
215,ECON102B,0.752913752913753,0.6714285714285714,0.5757575757575758,0.4928571428571429,429,140,0.676923076923077,0.6376811594202898,0.6567164179104477
216,LINGUIST130B,0.8055555555555556,0.7272727272727273,0.8055555555555556,0.7272727272727273,36,33,0.7272727272727273,1.0,0.8421052631578948
217,ECON102A,0.5675355450236966,0.5765765765765766,0.5260663507109005,0.5495495495495496,844,111,0.5660377358490566,0.9836065573770492,0.7185628742514969
218,EE180,0.7280701754385965,0.6875,0.7280701754385965,0.6875,114,32,0.6875,1.0,0.8148148148148148
219,ENGR105,0.6259541984732825,0.38095238095238093,0.6259541984732825,0.38095238095238093,131,63,0.38095238095238093,1.0,0.5517241379310345
220,CHEM35,0.7576374745417516,0.8157894736842105,0.5203665987780041,0.5263157894736842,982,38,1.0,0.65,0.787878787878788
221,MATH21,0.5819165378670789,0.6915887850467289,0.5502318392581144,0.4953271028037383,1294,214,0.7325581395348837,0.5943396226415094,0.65625
222,ENGR40M,0.5911072362685266,0.728,0.5911072362685266,0.728,1147,125,0.728,1.0,0.8425925925925926
