,course_name,train_score,test_score,dev_score,train_groundtruth,test_groundtruth,dev_groundtruth,train_size,test_size,dev_size,test_precision,test_recall,test_f1_score,dev_precision,dev_recall,dev_f1_score,dev_fpr,dev_tpr,dev_threshold,dev_auc
53,BIOE103,0.9894736842105263,1.0,0.9166666666666666,0.9894736842105263,1.0,0.9166666666666666,95,12,12,1.0,1.0,1.0,0.9166666666666666,1.0,0.9565217391304348,[0. 0. 0. 0. 1.],[0.         0.54545455 0.72727273 1.         1.        ],[2.         1.         1.         1.         0.50002145],1.0
54,ECON102A,0.9725130890052356,0.9791666666666666,0.9473684210526315,0.9725130890052356,0.9791666666666666,0.9473684210526315,764,96,95,0.9791666666666666,1.0,0.9894736842105264,0.9473684210526315,1.0,0.972972972972973,[0.  0.  0.8 1. ],[0.         0.06666667 0.87777778 1.        ],[1.99999998 0.99999998 0.97271265 0.96428584],0.5655555555555555
55,CS142,0.9144736842105263,0.9473684210526315,0.9210526315789473,0.9144736842105263,0.9473684210526315,0.9210526315789473,608,76,76,0.9473684210526315,1.0,0.972972972972973,0.9210526315789473,1.0,0.958904109589041,[0.         0.         0.66666667 0.66666667 1.        ],[0.         0.22857143 0.85714286 0.87142857 1.        ],[1.94439459 0.94439459 0.93828979 0.78850412 0.76946238],0.6738095238095239
56,CS140,0.9726775956284153,1.0,0.9565217391304348,0.9726775956284153,1.0,0.9565217391304348,183,23,23,1.0,1.0,1.0,0.9565217391304348,1.0,0.9777777777777777,[0. 1. 1.],[0.         0.95454545 1.        ],[1.98275865 0.98275865 0.77777618],0.4772727272727273
57,EE271,0.9375,1.0,0.5,0.9375,1.0,0.5,16,2,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,[0. 1.],[0. 1.],[1.99999985 0.99999985],0.5
58,CS157,0.9593023255813954,1.0,0.9534883720930233,0.9593023255813954,1.0,0.9534883720930233,344,43,43,1.0,1.0,1.0,0.9534883720930233,1.0,0.9761904761904763,[0.  0.5 1. ],[0.         0.73170732 1.        ],[1.97594501 0.97594501 0.86792431],0.6158536585365854
59,CHEM135,0.98,1.0,0.9230769230769231,0.98,1.0,0.9230769230769231,100,13,13,1.0,1.0,1.0,0.9230769230769231,1.0,0.9600000000000001,[0. 0. 0. 1.],[0.         0.25       0.33333333 1.        ],[2.         1.         0.99996989 0.96363642],0.6666666666666666
60,CS248,0.9901960784313726,1.0,0.9230769230769231,0.9901960784313726,1.0,0.9230769230769231,102,13,13,1.0,1.0,1.0,0.9230769230769231,1.0,0.9600000000000001,[0. 0. 1.],[0.   0.25 1.  ],[1.99999972 0.99999972 0.98412844],0.625
61,PSYCH146,0.94,1.0,0.9166666666666666,0.94,1.0,0.9166666666666666,100,13,12,1.0,1.0,1.0,0.9166666666666666,1.0,0.9565217391304348,[0. 1. 1.],[0.         0.81818182 1.        ],[1.94736848 0.94736848 0.91666586],0.4090909090909091
62,CS143,0.8896103896103896,0.95,0.9473684210526315,0.8896103896103896,0.95,0.9473684210526315,154,20,19,0.95,1.0,0.9743589743589743,0.9473684210526315,1.0,0.972972972972973,[0. 1. 1. 1.],[0.         0.         0.94444444 1.        ],[1.99999988 0.99999988 0.89147827 0.83336233],0.0
63,CHEM31B,0.9896907216494846,0.9850746268656716,0.9924812030075187,0.9896907216494846,0.9850746268656716,0.9924812030075187,1067,134,133,0.9850746268656716,1.0,0.9924812030075187,0.9924812030075187,1.0,0.9962264150943396,[0. 1. 1.],[0.         0.98484848 1.        ],[1.99149336 0.99149336 0.77777727],0.49242424242424243
64,CS231N,0.9396825396825397,1.0,0.8974358974358975,0.9396825396825397,1.0,0.8974358974358975,315,40,39,1.0,1.0,1.0,0.8974358974358975,1.0,0.945945945945946,[0.  0.  0.  0.5 1. ],[0.         0.02857143 0.14285714 0.54285714 1.        ],[1.99999998 0.99999998 0.99999991 0.9727271  0.90243859],0.5571428571428572
65,LINGUIST130B,0.9636363636363636,1.0,0.7142857142857143,0.9636363636363636,1.0,0.7142857142857143,55,7,7,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333,[0.  0.5 1. ],[0. 1. 1.],[1.99999998 0.99999998 0.94999993],0.75
66,MATH146,0.8214285714285714,1.0,0.75,0.8214285714285714,1.0,0.75,28,4,4,1.0,1.0,1.0,0.75,1.0,0.8571428571428571,[0. 1. 1.],[0.         0.33333333 1.        ],[1.87499984 0.87499984 0.75000019],0.16666666666666666
67,CS221,0.976643598615917,0.9310344827586207,0.9862068965517241,0.976643598615917,0.9310344827586207,0.9862068965517241,1156,145,145,0.9310344827586207,1.0,0.9642857142857143,0.9862068965517241,1.0,0.9930555555555556,[0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.         0.00699301 0.15384615 0.16083916 0.72027972 0.72727273
 0.75524476 0.77622378 0.78321678 0.84615385 0.85314685 0.93006993
 0.93706294 0.95104895 0.95804196 0.97202797 1.        ]","[1.98552931 0.98552931 0.98464574 0.98359982 0.98019172 0.97902566
 0.97884891 0.97775394 0.9722449  0.97135888 0.96943596 0.96432394
 0.96225975 0.9619472  0.960013   0.94878509 0.94543174]",0.4405594405594406
68,CS145,0.9747048903878583,0.92,0.9324324324324325,0.9747048903878583,0.92,0.9324324324324325,593,75,74,0.92,1.0,0.9583333333333334,0.9324324324324325,1.0,0.965034965034965,[0.  0.4 0.8 0.8 1. ],[0.         0.7826087  0.82608696 0.97101449 1.        ],[1.9775936  0.9775936  0.96799733 0.9627084  0.94708215],0.6753623188405797
69,ECON51,0.9840637450199203,0.9682539682539683,0.9523809523809523,0.9840637450199203,0.9682539682539683,0.9523809523809523,502,63,63,0.9682539682539683,1.0,0.9838709677419354,0.9523809523809523,1.0,0.975609756097561,[0. 1. 1.],[0.         0.91666667 1.        ],[1.98529416 0.98529416 0.96153796],0.4583333333333333
70,MATH53,0.9686162624821684,0.9659090909090909,0.9659090909090909,0.9686162624821684,0.9659090909090909,0.9659090909090909,701,88,88,0.9659090909090909,1.0,0.9826589595375723,0.9659090909090909,1.0,0.9826589595375723,[0.         0.         0.         0.66666667 1.        ],[0.         0.04705882 0.05882353 0.83529412 1.        ],[1.99999997 0.99999997 0.99999995 0.97106701 0.94736865],0.603921568627451
71,CHEM35,0.9522058823529411,0.9705882352941176,0.9607843137254902,0.9522058823529411,0.9705882352941176,0.9607843137254902,816,102,102,0.9705882352941176,1.0,0.9850746268656716,0.9607843137254902,1.0,0.98,[0. 1. 1.],[0.         0.97959184 1.        ],[1.9574194  0.9574194  0.85365794],0.4897959183673469
72,MATH21,0.9643449419568823,0.9867549668874173,0.9735099337748344,0.9643449419568823,0.9867549668874173,0.9735099337748344,1206,151,151,0.9867549668874173,1.0,0.9933333333333334,0.9735099337748344,1.0,0.9865771812080537,[0.   0.25 1.  ],[0.         0.51020408 1.        ],[1.98076922 0.98076922 0.94952681],0.6301020408163266
73,PHYSICS45,0.9834070796460177,0.9912280701754386,0.9911504424778761,0.9834070796460177,0.9912280701754386,0.9911504424778761,904,114,113,0.9912280701754386,1.0,0.9955947136563876,0.9911504424778761,1.0,0.9955555555555555,[0. 1. 1.],[0.         0.65178571 1.        ],[1.99210115 0.99210115 0.96309957],0.32589285714285715
74,CME102,0.9706314243759178,1.0,0.9882352941176471,0.9706314243759178,1.0,0.9882352941176471,681,86,85,1.0,1.0,1.0,0.9882352941176471,1.0,0.9940828402366864,[0. 1. 1.],[0.   0.75 1.  ],[1.97510378 0.97510378 0.95979896],0.375
